num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2025S052267;06/05/2025;10:15:00;PASEO. MARCELINO CAMACHO, 27;27;11;CARABANCHEL;Colisión lateral;;Camión rígido;Conductor;De 40 a 44 años;Hombre;;;437038;4470918;N;
2025S052267;06/05/2025;10:15:00;PASEO. MARCELINO CAMACHO, 27;27;11;CARABANCHEL;Colisión lateral;;Turismo;Conductor;De 25 a 29 años;Mujer;;;437038;4470918;N;
2025S052268;06/05/2025;10:10:00;CALL. ALMAGRO / CALL. ZURBANO;22;7;CHAMBERÍ;Colisión lateral;Despejado;Ciclomotor;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;441158;4475652;N;
2025S052268;06/05/2025;10:10:00;CALL. ALMAGRO / CALL. ZURBANO;22;7;CHAMBERÍ;Colisión lateral;Despejado;Furgoneta;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;441158;4475652;N;
2025S052272;06/05/2025;10:45:00;CALL. MAGNOLIAS / CALL. SINESIO DELGADO;124;6;TETUÁN;Colisión lateral;Nublado;Turismo;Conductor;De 30 a 34 años;Mujer;;;441553;4480688;N;
2025S052272;06/05/2025;10:45:00;CALL. MAGNOLIAS / CALL. SINESIO DELGADO;124;6;TETUÁN;Colisión lateral;Nublado;Turismo;Conductor;De 35 a 39 años;Mujer;;;441553;4480688;N;
2025S052282;06/05/2025;10:35:00;CALL. MARTIN FIERRO, 5;5;9;MONCLOA-ARAVACA;Colisión múltiple;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;437966;4476392;N;
2025S052282;06/05/2025;10:35:00;CALL. MARTIN FIERRO, 5;5;9;MONCLOA-ARAVACA;Colisión múltiple;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;437966;4476392;N;
2025S052282;06/05/2025;10:35:00;CALL. MARTIN FIERRO, 5;5;9;MONCLOA-ARAVACA;Colisión múltiple;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;437966;4476392;N;
2025S052282;06/05/2025;10:35:00;CALL. MARTIN FIERRO, 5;5;9;MONCLOA-ARAVACA;Colisión múltiple;Despejado;Turismo;Conductor;Más de 74 años;Hombre;14;Sin asistencia sanitaria;437966;4476392;N;
2025S052282;06/05/2025;10:35:00;CALL. MARTIN FIERRO, 5;5;9;MONCLOA-ARAVACA;Colisión múltiple;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;437966;4476392;N;
2025S052282;06/05/2025;10:35:00;CALL. MARTIN FIERRO, 5;5;9;MONCLOA-ARAVACA;Colisión múltiple;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;437966;4476392;N;
2025S052282;06/05/2025;10:35:00;CALL. MARTIN FIERRO, 5;5;9;MONCLOA-ARAVACA;Colisión múltiple;Despejado;Turismo;Pasajero;De 18 a 20 años;Mujer;14;Sin asistencia sanitaria;437966;4476392;N;
2025S052282;06/05/2025;10:35:00;CALL. MARTIN FIERRO, 5;5;9;MONCLOA-ARAVACA;Colisión múltiple;Despejado;Turismo;Pasajero;De 60 a 64 años;Hombre;;;437966;4476392;N;
2025S052286;06/05/2025;9:00:00;AUTOV. M-30, 11XC20;11XC20;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;;;442484;4471426;N;
2025S052286;06/05/2025;9:00:00;AUTOV. M-30, 11XC20;11XC20;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;;;442484;4471426;N;
2025S052287;06/05/2025;9:05:00;AVDA. NICETO ALCALA ZAMORA / AVDA. INGENIERO EMILIO HERRERA;3;16;HORTALEZA;Colisión fronto-lateral;Despejado;Todo terreno;Conductor;De 40 a 44 años;Hombre;;;444988;4482837;N;
2025S052287;06/05/2025;9:05:00;AVDA. NICETO ALCALA ZAMORA / AVDA. INGENIERO EMILIO HERRERA;3;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;;;444988;4482837;N;
2025S052287;06/05/2025;9:05:00;AVDA. NICETO ALCALA ZAMORA / AVDA. INGENIERO EMILIO HERRERA;3;16;HORTALEZA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 25 a 29 años;Hombre;;;444988;4482837;N;
2025S052288;06/05/2025;10:40:00;CALL. ARRASTARIA / CALL. PIRRA;2;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;450292;4477237;N;
2025S052288;06/05/2025;10:40:00;CALL. ARRASTARIA / CALL. PIRRA;2;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;450292;4477237;N;
2025S052290;06/05/2025;11:50:00;CALL. DOCTOR ESQUERDO, 213;213;3;RETIRO;Colisión lateral;Despejado;Ciclomotor;Conductor;De 55 a 59 años;Hombre;;;442798;4472595;N;
2025S052290;06/05/2025;11:50:00;CALL. DOCTOR ESQUERDO, 213;213;3;RETIRO;Colisión lateral;Despejado;Turismo;Conductor;De 70 a 74 años;Hombre;;;442798;4472595;N;
2025S052293;06/05/2025;9:17:00;AVDA. AMERICA, 38;38;4;SALAMANCA;Colisión múltiple;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443500;4477049;N;
2025S052293;06/05/2025;9:17:00;AVDA. AMERICA, 38;38;4;SALAMANCA;Colisión múltiple;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443500;4477049;N;
2025S052293;06/05/2025;9:17:00;AVDA. AMERICA, 38;38;4;SALAMANCA;Colisión múltiple;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443500;4477049;N;
2025S052293;06/05/2025;9:17:00;AVDA. AMERICA, 38;38;4;SALAMANCA;Colisión múltiple;Despejado;Turismo;Pasajero;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443500;4477049;N;
2025S052293;06/05/2025;9:17:00;AVDA. AMERICA, 38;38;4;SALAMANCA;Colisión múltiple;Despejado;Turismo;Pasajero;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443500;4477049;N;
2025S052295;06/05/2025;10:12:00;AUTOV. M-30, 13NL84;13NL84;2;ARGANZUELA;Alcance;;Turismo;Conductor;De 35 a 39 años;Hombre;;;440624;4471392;N;
2025S052295;06/05/2025;10:12:00;AUTOV. M-30, 13NL84;13NL84;2;ARGANZUELA;Alcance;;Turismo;Conductor;De 60 a 64 años;Hombre;;;440624;4471392;N;
2025S052295;06/05/2025;10:12:00;AUTOV. M-30, 13NL84;13NL84;2;ARGANZUELA;Alcance;;Turismo;Pasajero;De 55 a 59 años;Mujer;;;440624;4471392;N;
2025S052304;06/05/2025;11:30:00;AVDA. MENENDEZ PELAYO, 65;65;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;442556;4473915;N;
2025S052304;06/05/2025;11:30:00;AVDA. MENENDEZ PELAYO, 65;65;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;442556;4473915;N;
2025S052304;06/05/2025;11:30:00;AVDA. MENENDEZ PELAYO, 65;65;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;Menor de 5 años;Hombre;14;Sin asistencia sanitaria;442556;4473915;N;
2025S052305;06/05/2025;11:45:00;PASEO. PLATANOS, 0;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;436345;4474181;N;
2025S052338;06/05/2025;8:10:00;CALL. ISLA CRISTINA, 6;6;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;438492;4480231;N;
2025S052338;06/05/2025;8:10:00;CALL. ISLA CRISTINA, 6;6;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;438492;4480231;N;
2025S052340;06/05/2025;10:00:00;CALL. LOPEZ DE HOYOS / CALL. ANGEL LUIS DE LA HERRAN;444;16;HORTALEZA;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;444767;4480105;N;
2025S052340;06/05/2025;10:00:00;CALL. LOPEZ DE HOYOS / CALL. ANGEL LUIS DE LA HERRAN;444;16;HORTALEZA;Colisión lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;444767;4480105;N;
2025S052369;06/05/2025;11:00:00;CALL. LASARTE, 17;17;9;MONCLOA-ARAVACA;Otro;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;;;430905;4480405;N;
2025S052374;06/05/2025;8:15:00;AVDA. ANDALUCIA, 60;60;17;VILLAVERDE;Alcance;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441155;4465908;N;
2025S052374;06/05/2025;8:15:00;AVDA. ANDALUCIA, 60;60;17;VILLAVERDE;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441155;4465908;N;
2025S052395;06/05/2025;13:15:00;CALL. FERRAZ, 46;46;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439107;4475370;N;
2025S052395;06/05/2025;13:15:00;CALL. FERRAZ, 46;46;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;439107;4475370;N;
2025S052395;06/05/2025;13:15:00;CALL. FERRAZ, 46;46;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Pasajero;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;439107;4475370;N;
2025S052396;06/05/2025;8:50:00;CALL. CERRO DEL CASTAÑAR / CALL. LA MASO;66;8;FUENCARRAL-EL PARDO;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;;;439582;4482515;N;
2025S052402;06/05/2025;13:16:00;CALL. FUENTE CARRANTONA, A LA ALTURA GLORIETA FUENTE CARRANTONA CRUCE M-23;61;14;MORATALAZ;Atropello a persona;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;446719;4473882;N;
2025S052402;06/05/2025;13:16:00;CALL. FUENTE CARRANTONA, A LA ALTURA GLORIETA FUENTE CARRANTONA CRUCE M-23;61;14;MORATALAZ;Atropello a persona;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;446719;4473882;N;
2025S052402;06/05/2025;13:16:00;CALL. FUENTE CARRANTONA, A LA ALTURA GLORIETA FUENTE CARRANTONA CRUCE M-23;61;14;MORATALAZ;Atropello a persona;Despejado;Turismo;Peatón;Más de 74 años;Mujer;2;Ingreso inferior o igual a 24 horas;446719;4473882;N;
2025S052403;06/05/2025;13:50:00;CALL. VIA LUSITANA / AVDA. POBLADOS;43;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Otros vehículos con motor;Conductor;De 40 a 44 años;Hombre;;;437725;4469490;N;
2025S052403;06/05/2025;13:50:00;CALL. VIA LUSITANA / AVDA. POBLADOS;43;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;;;437725;4469490;N;
2025S052405;06/05/2025;14:00:00;CALL. MENDEZ ALVARO, 44;44;2;ARGANZUELA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441983;4472209;N;
2025S052410;06/05/2025;13:52:00;PASEO. GENERAL MARTINEZ CAMPOS / alonso cano;1;7;CHAMBERÍ;Atropello a persona;Despejado;Autobús;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;440783;4476278;N;
2025S052410;06/05/2025;13:52:00;PASEO. GENERAL MARTINEZ CAMPOS / alonso cano;1;7;CHAMBERÍ;Atropello a persona;Despejado;Autobús;Peatón;Más de 74 años;Mujer;2;Ingreso inferior o igual a 24 horas;440783;4476278;N;
2025S052412;06/05/2025;14:39:00;AUTOV. M-30 / AVDA. MEDITERRANEO;08NL90;3;RETIRO;Colisión múltiple;Nublado;Turismo;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;443570;4473229;N;
2025S052412;06/05/2025;14:39:00;AUTOV. M-30 / AVDA. MEDITERRANEO;08NL90;3;RETIRO;Colisión múltiple;Nublado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;443570;4473229;N;
2025S052412;06/05/2025;14:39:00;AUTOV. M-30 / AVDA. MEDITERRANEO;08NL90;3;RETIRO;Colisión múltiple;Nublado;Turismo;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;443570;4473229;N;
2025S052412;06/05/2025;14:39:00;AUTOV. M-30 / AVDA. MEDITERRANEO;08NL90;3;RETIRO;Colisión múltiple;Nublado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;443570;4473229;N;
2025S052412;06/05/2025;14:39:00;AUTOV. M-30 / AVDA. MEDITERRANEO;08NL90;3;RETIRO;Colisión múltiple;Nublado;Turismo;Pasajero;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;443570;4473229;N;
2025S052412;06/05/2025;14:39:00;AUTOV. M-30 / AVDA. MEDITERRANEO;08NL90;3;RETIRO;Colisión múltiple;Nublado;Turismo;Pasajero;Menor de 5 años;Mujer;14;Sin asistencia sanitaria;443570;4473229;N;
2025S052426;06/05/2025;16:10:00;AUTOV. M-30, 02XL02;02XL02;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;;;443349;4479787;N;
2025S052426;06/05/2025;16:10:00;AUTOV. M-30, 02XL02;02XL02;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;;;443349;4479787;N;
2025S052426;06/05/2025;16:10:00;AUTOV. M-30, 02XL02;02XL02;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;;;443349;4479787;N;
2025S052446;06/05/2025;14:10:00;AVDA. POBLADOS, 130;130;12;USERA;Alcance;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;;;439209;4469490;N;
2025S052446;06/05/2025;14:10:00;AVDA. POBLADOS, 130;130;12;USERA;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439209;4469490;N;
2025S052446;06/05/2025;14:10:00;AVDA. POBLADOS, 130;130;12;USERA;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;439209;4469490;N;
2025S052446;06/05/2025;14:10:00;AVDA. POBLADOS, 130;130;12;USERA;Alcance;Despejado;Turismo;Pasajero;De 55 a 59 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439209;4469490;N;
2025S052485;06/05/2025;15:33:00;AVDA. MEDITERRANEO, 56;56;3;RETIRO;Alcance;Despejado;Furgoneta;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;444437;4472958;N;
2025S052485;06/05/2025;15:33:00;AVDA. MEDITERRANEO, 56;56;3;RETIRO;Alcance;Despejado;Turismo;Conductor;De 60 a 64 años;Mujer;1;Atención en urgencias sin posterior ingreso;444437;4472958;N;
2025S052489;06/05/2025;17:30:00;AUTOV. M-40, PK 20.500 EXTERIOR SALIDA DE MERCAMADRID PLATAFORMA BAJA;+20000E;16;HORTALEZA;Caída;Despejado;Motocicleta > 125cc;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;443168;4468090;N;
2025S052518;06/05/2025;16:05:00;CALL. ATOCHA, 20;20;1;CENTRO;Colisión lateral;Despejado;Ciclomotor;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440357;4473942;N;
2025S052518;06/05/2025;16:05:00;CALL. ATOCHA, 20;20;1;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;De 65 a 69 años;Mujer;14;Sin asistencia sanitaria;440357;4473942;N;
2025S052532;06/05/2025;18:25:00;CALL. PESO HISPANO, 42;42;11;CARABANCHEL;Choque contra obstáculo fijo;;Turismo;Conductor;Desconocido;Desconocido;;;436719;4468599;N;
2025S052533;06/05/2025;17:50:00;AUTOV. M-30, 01NC90 C-1  KM 1,900;01NC90;5;CHAMARTÍN;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 45 a 49 años;Hombre;;;442830;4481012;N;
2025S052533;06/05/2025;17:50:00;AUTOV. M-30, 01NC90 C-1  KM 1,900;01NC90;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 70 a 74 años;Hombre;;;442830;4481012;N;
2025S052533;06/05/2025;17:50:00;AUTOV. M-30, 01NC90 C-1  KM 1,900;01NC90;5;CHAMARTÍN;Alcance;Despejado;Turismo;Pasajero;De 70 a 74 años;Mujer;;;442830;4481012;N;
2025S052535;06/05/2025;17:50:00;CTRA. ZARZON, 6;6;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;1;Atención en urgencias sin posterior ingreso;435177;4473176;N;
2025S052536;06/05/2025;15:45:00;PLAZA. REPUBLICA ARGENTINA / CALL. JOAQUIN COSTA;1;5;CHAMARTÍN;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441846;4477366;N;
2025S052536;06/05/2025;15:45:00;PLAZA. REPUBLICA ARGENTINA / CALL. JOAQUIN COSTA;1;5;CHAMARTÍN;Caída;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;441846;4477366;N;
2025S052551;06/05/2025;18:48:00;CALL. DOLORES FOLGUERAS, 10;10;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;1;Atención en urgencias sin posterior ingreso;444142;4471603;N;
2025S052561;06/05/2025;19:50:00;AUTOV. M-30, 08NL80;08NL80;3;RETIRO;Alcance;Nublado;Turismo;Conductor;De 25 a 29 años;Hombre;;;443606;4473304;N;
2025S052561;06/05/2025;19:50:00;AUTOV. M-30, 08NL80;08NL80;3;RETIRO;Alcance;Nublado;Turismo;Conductor;De 50 a 54 años;Mujer;;;443606;4473304;N;
2025S052561;06/05/2025;19:50:00;AUTOV. M-30, 08NL80;08NL80;3;RETIRO;Alcance;Nublado;Turismo;Pasajero;De 30 a 34 años;Mujer;;;443606;4473304;N;
2025S052595;06/05/2025;18:00:00;CALL. POETA JOAN MARAGALL, 1;1;6;TETUÁN;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441323;4477980;N;
2025S052595;06/05/2025;18:00:00;CALL. POETA JOAN MARAGALL, 1;1;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Conductor;Más de 74 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441323;4477980;N;
2025S052611;06/05/2025;17:50:00;CTRA. VALDEMINGOMEZ / Ctra Vertedero Municipal Valdemingomez;1;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Camión rígido;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;452164;4467617;N;
2025S052611;06/05/2025;17:50:00;CTRA. VALDEMINGOMEZ / Ctra Vertedero Municipal Valdemingomez;1;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;452164;4467617;N;1
2025S052617;06/05/2025;20:30:00;CALL. PINILLAS / BULEV. JOSE PRAT;48;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;;;447482;4472029;N;
2025S052617;06/05/2025;20:30:00;CALL. PINILLAS / BULEV. JOSE PRAT;48;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;;;447482;4472029;N;
2025S052617;06/05/2025;20:30:00;CALL. PINILLAS / BULEV. JOSE PRAT;48;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 55 a 59 años;Mujer;;;447482;4472029;N;
2025S052620;06/05/2025;20:07:00;CALL. ALMANSA, 110;110;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;439292;4477854;N;
2025S052620;06/05/2025;20:07:00;CALL. ALMANSA, 110;110;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Turismo;Peatón;De 45 a 49 años;Mujer;3;Ingreso superior a 24 horas;439292;4477854;N;
2025S052626;06/05/2025;20:20:00;CALL. ABAD JUAN CATALAN, 12;12;19;VICÁLVARO;Colisión múltiple;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;449642;4472938;N;
2025S052626;06/05/2025;20:20:00;CALL. ABAD JUAN CATALAN, 12;12;19;VICÁLVARO;Colisión múltiple;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;449642;4472938;N;
2025S052626;06/05/2025;20:20:00;CALL. ABAD JUAN CATALAN, 12;12;19;VICÁLVARO;Colisión múltiple;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;449642;4472938;N;
2025S052627;06/05/2025;18:25:00;CALL. NANCLARES DE OCA, 16;16;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;451120;4477371;N;
2025S052627;06/05/2025;18:25:00;CALL. NANCLARES DE OCA, 16;16;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;451120;4477371;N;
2025S052663;06/05/2025;21:15:00;CALL. SOFIA, 64A;64A;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;448970;4475626;N;
2025S052773;06/05/2025;23:40:00;AVDA. PABLO NERUDA / CALL. EXTREMEÑOS;70;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;445114;4470763;N;
2025S052773;06/05/2025;23:40:00;AVDA. PABLO NERUDA / CALL. EXTREMEÑOS;70;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Otros vehículos con motor;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;445114;4470763;N;
2025S052905;06/05/2025;23:00:00;CALL. MARTIRES DE LA VENTILLA, 121;121;6;TETUÁN;Choque contra obstáculo fijo;;Turismo;Conductor;Desconocido;Desconocido;;;440996;4480426;N;
2025S052907;06/05/2025;11:15:00;CALL. LA CORUÑA / CALL. ASUNCION CASTELL;7;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;;;440549;4478548;N;
2025S052907;06/05/2025;11:15:00;CALL. LA CORUÑA / CALL. ASUNCION CASTELL;7;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;;;440549;4478548;N;
2025S052906;07/05/2025;6:50:00;CALL. GENERAL RICARDOS, 200;200;11;CARABANCHEL;Colisión múltiple;Despejado;Furgoneta;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;437481;4470795;N;
2025S052906;07/05/2025;6:50:00;CALL. GENERAL RICARDOS, 200;200;11;CARABANCHEL;Colisión múltiple;Despejado;Motocicleta > 125cc;Conductor;De 55 a 59 años;Hombre;2;Ingreso inferior o igual a 24 horas;437481;4470795;N;
2025S052906;07/05/2025;6:50:00;CALL. GENERAL RICARDOS, 200;200;11;CARABANCHEL;Colisión múltiple;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;437481;4470795;N;
2025S052915;07/05/2025;6:00:00;CALL. MARTIRES DE ALCALA, 6;6;1;CENTRO;Otro;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;439483;4475511;S;
2025S052915;07/05/2025;6:00:00;CALL. MARTIRES DE ALCALA, 6;6;1;CENTRO;Otro;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;439483;4475511;N;
2025S052917;07/05/2025;8:00:00;CALL. ESTEBAN CARROS, 21;21;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;;;444215;4469564;N;
2025S052917;07/05/2025;8:00:00;CALL. ESTEBAN CARROS, 21;21;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;;;444215;4469564;N;
2025S052919;07/05/2025;7:50:00;CALL. VILLASTAR, 28;28;17;VILLAVERDE;Colisión fronto-lateral;Despejado;;Conductor;Desconocido;Desconocido;;;439567;4466009;;
2025S052919;07/05/2025;7:50:00;CALL. VILLASTAR, 28;28;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;;;439567;4466009;N;
2025S052919;07/05/2025;7:50:00;CALL. VILLASTAR, 28;28;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;439567;4466009;N;
2025S052921;07/05/2025;7:10:00;PLAZA. EMPERADOR CARLOS V / AVDA. CIUDAD DE BARCELONA;2;3;RETIRO;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;De 35 a 39 años;Mujer;1;Atención en urgencias sin posterior ingreso;441310;4473318;N;
2025S052921;07/05/2025;7:10:00;PLAZA. EMPERADOR CARLOS V / AVDA. CIUDAD DE BARCELONA;2;3;RETIRO;Colisión lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441310;4473318;N;
2025S052921;07/05/2025;7:10:00;PLAZA. EMPERADOR CARLOS V / AVDA. CIUDAD DE BARCELONA;2;3;RETIRO;Colisión lateral;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;441310;4473318;N;
2025S052930;07/05/2025;8:30:00;AVDA. ALBUFERA, 302;302;13;PUENTE DE VALLECAS;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;445890;4470808;N;
