num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2026S049976;08/04/2026;14:44:00;CALL. DOCTOR ESQUERDO / CALL. ARIAS MONTANO;102;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;443162,07;4473460,09;N;
2026S049979;08/04/2026;16:00:00;CALL. CLAUDIO COELLO, 67;67;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;;;441800,27;4475532,39;N;
2026S049979;08/04/2026;16:00:00;CALL. CLAUDIO COELLO, 67;67;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;441800,27;4475532,39;N;
2026S049988;08/04/2026;17:20:00;AVDA. POBLADOS / CALL. EUGENIA DE MONTIJO;82;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;;;436340,17;4469827,43;N;
2026S049988;08/04/2026;17:20:00;AVDA. POBLADOS / CALL. EUGENIA DE MONTIJO;82;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;;;436340,17;4469827,43;N;
2026S049990;08/04/2026;17:47:00;CALL. BESOLLA, 3;3;11;CARABANCHEL;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;437497,53;4469879,87;N;
2026S050000;08/04/2026;18:00:00;CALL. VIA CARPETANA, 157;157;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;Desconocido;Desconocido;;;436955,74;4471466,81;N;
2026S050000;08/04/2026;18:00:00;CALL. VIA CARPETANA, 157;157;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;436955,74;4471466,81;N;
2026S050000;08/04/2026;18:00:00;CALL. VIA CARPETANA, 157;157;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;436955,74;4471466,81;S;
2026S050002;07/04/2026;18:00:00;CALL. GENERAL LOPEZ POZAS, 7;7;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;441858,88;4479717,74;N;
2026S050002;07/04/2026;18:00:00;CALL. GENERAL LOPEZ POZAS, 7;7;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;441858,88;4479717,74;N;
2026S050002;07/04/2026;18:00:00;CALL. GENERAL LOPEZ POZAS, 7;7;5;CHAMARTÍN;Colisión lateral;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;;;441858,88;4479717,74;N;
2026S050019;08/04/2026;18:15:00;CALL. MONSEÑOR OSCAR ROMERO / CALL. SATURNINO TEJERA;66;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;436683,16;4470456,36;N;
2026S050019;08/04/2026;18:15:00;CALL. MONSEÑOR OSCAR ROMERO / CALL. SATURNINO TEJERA;66;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;;;436683,16;4470456,36;N;
2026S050024;08/04/2026;18:30:00;PLAZA. LEGAZPI / PASEO. CHOPERA;1;2;ARGANZUELA;Colisión lateral;Despejado;Camión rígido;Conductor;De 50 a 54 años;Hombre;;;440979,79;4471428,35;N;
2026S050024;08/04/2026;18:30:00;PLAZA. LEGAZPI / PASEO. CHOPERA;1;2;ARGANZUELA;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;;;440979,79;4471428,35;N;
2026S050024;08/04/2026;18:30:00;PLAZA. LEGAZPI / PASEO. CHOPERA;1;2;ARGANZUELA;Colisión lateral;Despejado;Turismo;Pasajero;De 15 a 17 años;Mujer;;;440979,79;4471428,35;N;
2026S050024;08/04/2026;18:30:00;PLAZA. LEGAZPI / PASEO. CHOPERA;1;2;ARGANZUELA;Colisión lateral;Despejado;Turismo;Pasajero;De 40 a 44 años;Mujer;;;440979,79;4471428,35;N;
2026S050039;08/04/2026;18:30:00;AUTOV. M-30, 20XC60;20XC60;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;437454,69;4475952,18;N;
2026S050039;08/04/2026;18:30:00;AUTOV. M-30, 20XC60;20XC60;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;437454,69;4475952,18;N;
2026S050039;08/04/2026;18:30:00;AUTOV. M-30, 20XC60;20XC60;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;437454,69;4475952,18;N;
2026S050072;08/04/2026;17:30:00;CALL. CEDACEROS, 4;4;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440740,37;4474325,98;N;
2026S050072;08/04/2026;17:30:00;CALL. CEDACEROS, 4;4;1;CENTRO;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;440740,37;4474325,98;N;
2026S050086;08/04/2026;17:45:00;GTA. MALAGA, 11;11;12;USERA;Colisión fronto-lateral;Despejado;Autobús;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;440868,40;4469690,18;N;
2026S050086;08/04/2026;17:45:00;GTA. MALAGA, 11;11;12;USERA;Colisión fronto-lateral;Despejado;Autobús;Pasajero;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440868,40;4469690,18;N;
2026S050086;08/04/2026;17:45:00;GTA. MALAGA, 11;11;12;USERA;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440868,40;4469690,18;N;
2026S050090;08/04/2026;17:00:00;CALL. ARAMAYONA, 1;1;20;SAN BLAS-CANILLEJAS;Otro;Despejado;Camión rígido;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;450978,77;4477253,67;N;
2026S050090;08/04/2026;17:00:00;CALL. ARAMAYONA, 1;1;20;SAN BLAS-CANILLEJAS;Otro;Despejado;Turismo;Conductor;Desconocido;Desconocido;14;Sin asistencia sanitaria;450978,77;4477253,67;N;
2026S050091;08/04/2026;19:00:00;CALL. ILLESCAS, 103;103;10;LATINA;Otro;Despejado;Autobús;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;435303,39;4471761,98;N;
2026S050091;08/04/2026;19:00:00;CALL. ILLESCAS, 103;103;10;LATINA;Otro;Despejado;Autobús;Pasajero;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;435303,39;4471761,98;N;
2026S050094;08/04/2026;19:23:00;CALL. ALCALA, 255;255;15;CIUDAD LINEAL;Alcance;Despejado;Furgoneta;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;444060,92;4475871,48;N;
2026S050094;08/04/2026;19:23:00;CALL. ALCALA, 255;255;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;;;444060,92;4475871,48;N;
2026S050094;08/04/2026;19:23:00;CALL. ALCALA, 255;255;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;;;444060,92;4475871,48;N;
2026S050100;08/04/2026;16:14:00;CALL. DOÑA MENCIA, 18;18;10;LATINA;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438180,36;4473612,65;N;
2026S050100;08/04/2026;16:14:00;CALL. DOÑA MENCIA, 18;18;10;LATINA;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;438180,36;4473612,65;N;
2026S050101;08/04/2026;18:30:00;CALL. GENERAL RICARDOS / PASEO. QUINCE DE MAYO;4;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439167,03;4472102,40;N;
2026S050101;08/04/2026;18:30:00;CALL. GENERAL RICARDOS / PASEO. QUINCE DE MAYO;4;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;439167,03;4472102,40;N;
2026S050102;08/04/2026;19:28:00;AVDA. GUADALAJARA, 101;101;20;SAN BLAS-CANILLEJAS;Colisión múltiple;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;447971,99;4474785,13;N;
2026S050102;08/04/2026;19:28:00;AVDA. GUADALAJARA, 101;101;20;SAN BLAS-CANILLEJAS;Colisión múltiple;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;447971,99;4474785,13;N;
2026S050102;08/04/2026;19:28:00;AVDA. GUADALAJARA, 101;101;20;SAN BLAS-CANILLEJAS;Colisión múltiple;Despejado;Turismo;Conductor;De 60 a 64 años;Mujer;14;Sin asistencia sanitaria;447971,99;4474785,13;N;
2026S050102;08/04/2026;19:28:00;AVDA. GUADALAJARA, 101;101;20;SAN BLAS-CANILLEJAS;Colisión múltiple;Despejado;Turismo;Pasajero;De 15 a 17 años;Mujer;14;Sin asistencia sanitaria;447971,99;4474785,13;N;
2026S050102;08/04/2026;19:28:00;AVDA. GUADALAJARA, 101;101;20;SAN BLAS-CANILLEJAS;Colisión múltiple;Despejado;Turismo;Pasajero;De 65 a 69 años;Mujer;14;Sin asistencia sanitaria;447971,99;4474785,13;N;
2026S050118;08/04/2026;19:38:00;CALL. DOCTOR CASTELO / CALL. DOCTOR ESQUERDO;1;3;RETIRO;Caída;Despejado;Autobús;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;443225,60;4474567,49;N;
2026S050118;08/04/2026;19:38:00;CALL. DOCTOR CASTELO / CALL. DOCTOR ESQUERDO;1;3;RETIRO;Caída;Despejado;Autobús;Pasajero;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;443225,60;4474567,49;N;
2026S050118;08/04/2026;19:38:00;CALL. DOCTOR CASTELO / CALL. DOCTOR ESQUERDO;1;3;RETIRO;Caída;Despejado;Autobús;Pasajero;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;443225,60;4474567,49;N;
2026S050118;08/04/2026;19:38:00;CALL. DOCTOR CASTELO / CALL. DOCTOR ESQUERDO;1;3;RETIRO;Caída;Despejado;Autobús;Pasajero;De 6 a 9 años;Hombre;3;Ingreso superior a 24 horas;443225,60;4474567,49;N;
2026S050118;08/04/2026;19:38:00;CALL. DOCTOR CASTELO / CALL. DOCTOR ESQUERDO;1;3;RETIRO;Caída;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;443225,60;4474567,49;N;
2026S050119;08/04/2026;19:50:00;CALL. PLATERIAS / TRVA. SAN FERNANDO;3;5;CHAMARTÍN;Atropello a persona;Nublado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;442484,90;4479879,28;N;
2026S050119;08/04/2026;19:50:00;CALL. PLATERIAS / TRVA. SAN FERNANDO;3;5;CHAMARTÍN;Atropello a persona;Nublado;Turismo;Peatón;De 50 a 54 años;Mujer;2;Ingreso inferior o igual a 24 horas;442484,90;4479879,28;N;
2026S050120;08/04/2026;20:30:00;AVDA. CIUDAD DE BARCELONA, 8;8;3;RETIRO;Colisión fronto-lateral;Despejado;Autobús;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;441910,92;4472980,77;N;
2026S050120;08/04/2026;20:30:00;AVDA. CIUDAD DE BARCELONA, 8;8;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;441910,92;4472980,77;N;
2026S050120;08/04/2026;20:30:00;AVDA. CIUDAD DE BARCELONA, 8;8;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 35 a 39 años;Hombre;;;441910,92;4472980,77;N;
2026S050121;08/04/2026;17:15:00;CALL. GENERAL RICARDOS, 106;106;11;CARABANCHEL;Otro;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;438414,04;4471563,61;N;
2026S050121;08/04/2026;17:15:00;CALL. GENERAL RICARDOS, 106;106;11;CARABANCHEL;Otro;Despejado;Turismo;Pasajero;De 55 a 59 años;Mujer;;;438414,04;4471563,61;N;
2026S050174;08/04/2026;18:30:00;AUTOV. M-30, 14NC38;14NC38;2;ARGANZUELA;Alcance;Se desconoce;Furgoneta;Conductor;De 65 a 69 años;Hombre;;;440187,79;4471903,08;N;
2026S050174;08/04/2026;18:30:00;AUTOV. M-30, 14NC38;14NC38;2;ARGANZUELA;Alcance;Se desconoce;Turismo;Conductor;De 50 a 54 años;Hombre;;;440187,79;4471903,08;N;
2026S050191;08/04/2026;20:29:00;CTRA. ESTACION DE HORTALEZA / AUTOV. M-11;18;16;HORTALEZA;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;444868,20;4481350,20;N;
2026S050191;08/04/2026;20:29:00;CTRA. ESTACION DE HORTALEZA / AUTOV. M-11;18;16;HORTALEZA;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 60 a 64 años;Mujer;14;Sin asistencia sanitaria;444868,20;4481350,20;N;
2026S050192;08/04/2026;20:20:00;PASEO. CASTELLANA, 154;154;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441478,17;4478600,36;N;
2026S050192;08/04/2026;20:20:00;PASEO. CASTELLANA, 154;154;5;CHAMARTÍN;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441478,17;4478600,36;N;
2026S050192;08/04/2026;20:20:00;PASEO. CASTELLANA, 154;154;5;CHAMARTÍN;Alcance;Despejado;Turismo;Pasajero;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;441478,17;4478600,36;N;
2026S050192;08/04/2026;20:20:00;PASEO. CASTELLANA, 154;154;5;CHAMARTÍN;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;441478,17;4478600,36;N;
2026S050192;08/04/2026;20:20:00;PASEO. CASTELLANA, 154;154;5;CHAMARTÍN;Alcance;Despejado;Turismo;Pasajero;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441478,17;4478600,36;N;
2026S050192;08/04/2026;20:20:00;PASEO. CASTELLANA, 154;154;5;CHAMARTÍN;Alcance;Despejado;Turismo;Pasajero;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;441478,17;4478600,36;N;
2026S050199;08/04/2026;21:15:00;CALL. SILVANO / CALL. FRANCISCO MOSQUEDA;143;16;HORTALEZA;Colisión frontal;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;446772,29;4479296,28;N;
2026S050199;08/04/2026;21:15:00;CALL. SILVANO / CALL. FRANCISCO MOSQUEDA;143;16;HORTALEZA;Colisión frontal;Despejado;Turismo;Conductor;De 60 a 64 años;Mujer;14;Sin asistencia sanitaria;446772,29;4479296,28;N;
2026S050225;08/04/2026;21:05:00;AVDA. PARQUE DE PALOMERAS BAJAS, 16;16;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;1;Atención en urgencias sin posterior ingreso;443864,45;4470156,48;N;
2026S050244;08/04/2026;21:15:00;CALL. ANTONIO CUMELLA, 23;23;14;MORATALAZ;Alcance;Despejado;Furgoneta;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;446007,51;4473489,14;N;
2026S050244;08/04/2026;21:15:00;CALL. ANTONIO CUMELLA, 23;23;14;MORATALAZ;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;446007,51;4473489,14;N;
2026S050245;08/04/2026;20:00:00;CALL. CARAMUEL, 42;42;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;438183,12;4473478,70;N;
2026S050269;08/04/2026;23:15:00;ESTAD. WANDA METROPOLITANO / ESTAD. WANDA METROPOLITANO;0;16;HORTALEZA;Caída;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;449346,84;4476498,46;S;
2026S050269;08/04/2026;23:15:00;ESTAD. WANDA METROPOLITANO / ESTAD. WANDA METROPOLITANO;0;16;HORTALEZA;Caída;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;3;Ingreso superior a 24 horas;449346,84;4476498,46;N;
2026S050269;08/04/2026;23:15:00;ESTAD. WANDA METROPOLITANO / ESTAD. WANDA METROPOLITANO;0;16;HORTALEZA;Caída;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;449346,84;4476498,46;N;
2026S050387;09/04/2026;1:00:00;CALL. RAIMUNDO FERNANDEZ VILLAVERDE, 41;41;6;TETUÁN;Choque contra obstáculo fijo;;Turismo;Conductor;De 30 a 34 años;Hombre;;;440723,60;4477582,89;N;
2026S050392;09/04/2026;5:00:00;CALL. MARTIRES DE ALCALA, 1;1;1;CENTRO;Caída;Despejado;Ciclomotor;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;439462,52;4475465,11;N;
2026S050392;09/04/2026;5:00:00;CALL. MARTIRES DE ALCALA, 1;1;1;CENTRO;Caída;Despejado;Ciclomotor;Pasajero;De 21 a 24 años;Mujer;2;Ingreso inferior o igual a 24 horas;439462,52;4475465,11;N;
2026S050397;09/04/2026;6:30:00;CALL. BRAVO MURILLO, 145;145;6;TETUÁN;Alcance;Despejado;Furgoneta;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;440345,20;4478018,96;S;
2026S050397;09/04/2026;6:30:00;CALL. BRAVO MURILLO, 145;145;6;TETUÁN;Alcance;Despejado;Furgoneta;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;440345,20;4478018,96;N;
2026S050397;09/04/2026;6:30:00;CALL. BRAVO MURILLO, 145;145;6;TETUÁN;Alcance;Despejado;Furgoneta;Pasajero;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;440345,20;4478018,96;N;
2026S050397;09/04/2026;6:30:00;CALL. BRAVO MURILLO, 145;145;6;TETUÁN;Alcance;Despejado;Furgoneta;Pasajero;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;440345,20;4478018,96;N;
2026S050398;09/04/2026;6:40:00;CALL. FERROVIARIOS, 64;64;12;USERA;Colisión múltiple;Despejado;Furgoneta;Conductor;Desconocido;Desconocido;;;440171,47;4470622,40;N;
2026S050398;09/04/2026;6:40:00;CALL. FERROVIARIOS, 64;64;12;USERA;Colisión múltiple;Despejado;Todo terreno;Conductor;Desconocido;Desconocido;;;440171,47;4470622,40;N;
2026S050398;09/04/2026;6:40:00;CALL. FERROVIARIOS, 64;64;12;USERA;Colisión múltiple;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;440171,47;4470622,40;S;
2026S050398;09/04/2026;6:40:00;CALL. FERROVIARIOS, 64;64;12;USERA;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;440171,47;4470622,40;N;
2026S050398;09/04/2026;6:40:00;CALL. FERROVIARIOS, 64;64;12;USERA;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;440171,47;4470622,40;N;
2026S050398;09/04/2026;6:40:00;CALL. FERROVIARIOS, 64;64;12;USERA;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;440171,47;4470622,40;N;
2026S050398;09/04/2026;6:40:00;CALL. FERROVIARIOS, 64;64;12;USERA;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;440171,47;4470622,40;N;
2026S050398;09/04/2026;6:40:00;CALL. FERROVIARIOS, 64;64;12;USERA;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;440171,47;4470622,40;N;
2026S050398;09/04/2026;6:40:00;CALL. FERROVIARIOS, 64;64;12;USERA;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Hombre;;;440171,47;4470622,40;N;
2026S050398;09/04/2026;6:40:00;CALL. FERROVIARIOS, 64;64;12;USERA;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Hombre;;;440171,47;4470622,40;N;
2026S050398;09/04/2026;6:40:00;CALL. FERROVIARIOS, 64;64;12;USERA;Colisión múltiple;Despejado;Turismo;Pasajero;De 25 a 29 años;Hombre;;;440171,47;4470622,40;N;
2026S050399;08/04/2026;9:25:00;AUTOV. M-30, 07XL80;07XL80;14;MORATALAZ;Colisión lateral;Nublado;Turismo;Conductor;De 40 a 44 años;Mujer;;;444083,81;4474204,19;N;
2026S050399;08/04/2026;9:25:00;AUTOV. M-30, 07XL80;07XL80;14;MORATALAZ;Colisión lateral;Nublado;Turismo;Conductor;De 55 a 59 años;Mujer;;;444083,81;4474204,19;N;
2026S050399;08/04/2026;9:25:00;AUTOV. M-30, 07XL80;07XL80;14;MORATALAZ;Colisión lateral;Nublado;Turismo;Pasajero;De 30 a 34 años;Mujer;;;444083,81;4474204,19;N;
2026S050399;08/04/2026;9:25:00;AUTOV. M-30, 07XL80;07XL80;14;MORATALAZ;Colisión lateral;Nublado;Turismo;Pasajero;De 30 a 34 años;Mujer;;;444083,81;4474204,19;N;
2026S050399;08/04/2026;9:25:00;AUTOV. M-30, 07XL80;07XL80;14;MORATALAZ;Colisión lateral;Nublado;Turismo;Pasajero;Menor de 5 años;Hombre;;;444083,81;4474204,19;N;
2026S050415;09/04/2026;7:40:00;CALL. GENERAL RICARDOS, 6;6;11;CARABANCHEL;Otro;;Turismo;Conductor;De 45 a 49 años;Mujer;;;439188,37;4472111,99;N;
2026S050432;08/04/2026;14:05:00;AVDA. DAROCA / CMNO. ANTIGUO VIEJO DE VICALVARO;336;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;448202,98;4472828,03;N;
2026S050432;08/04/2026;14:05:00;AVDA. DAROCA / CMNO. ANTIGUO VIEJO DE VICALVARO;336;19;VICÁLVARO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;448202,98;4472828,03;N;
2026S050439;09/04/2026;9:15:00;CALL. VICENTE BLASCO IBAÑEZ, 23;23;16;HORTALEZA;Colisión frontal;;Turismo;Conductor;De 45 a 49 años;Mujer;;;444559,96;4482858,35;N;
2026S050439;09/04/2026;9:15:00;CALL. VICENTE BLASCO IBAÑEZ, 23;23;16;HORTALEZA;Colisión frontal;;Turismo;Conductor;De 55 a 59 años;Mujer;;;444559,96;4482858,35;N;
2026S050450;08/04/2026;8:00:00;RAMAL 10RH14 CON ACCESO A CALZADA 2 M30 P.K. 10.700 PROX;10RH14;13;PUENTE DE VALLECAS;Alcance;Lluvia débil;Turismo;Conductor;De 50 a 54 años;Hombre;;;442747,71;4471647,36;N;
2026S050450;08/04/2026;8:00:00;RAMAL 10RH14 CON ACCESO A CALZADA 2 M30 P.K. 10.700 PROX;10RH14;13;PUENTE DE VALLECAS;Alcance;Lluvia débil;Turismo;Conductor;De 50 a 54 años;Mujer;;;442747,71;4471647,36;N;
2026S050451;08/04/2026;12:20:00;CALL. JULIAN BESTEIRO / AVDA. GENERAL PERON;1;6;TETUÁN;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;441018,34;4478262,78;N;
2026S050468;09/04/2026;11:10:00;AVDA. CIUDAD DE BARCELONA / CALL. LUIS MITJANS;105;3;RETIRO;Colisión fronto-lateral;Despejado;Autobús;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;443026,44;4472313,70;N;
2026S050468;09/04/2026;11:10:00;AVDA. CIUDAD DE BARCELONA / CALL. LUIS MITJANS;105;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;443026,44;4472313,70;N;
2026S050468;09/04/2026;11:10:00;AVDA. CIUDAD DE BARCELONA / CALL. LUIS MITJANS;105;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443026,44;4472313,70;N;
2026S050471;09/04/2026;10:50:00;PASEO. REINA CRISTINA / CALL. ANDRES TORREJON;3;3;RETIRO;Colisión lateral;Despejado;Furgoneta;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;442129,02;4473150,51;N;
2026S050471;09/04/2026;10:50:00;PASEO. REINA CRISTINA / CALL. ANDRES TORREJON;3;3;RETIRO;Colisión lateral;Despejado;Furgoneta;Pasajero;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;442129,02;4473150,51;N;
2026S050471;09/04/2026;10:50:00;PASEO. REINA CRISTINA / CALL. ANDRES TORREJON;3;3;RETIRO;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;De 50 a 54 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;442129,02;4473150,51;N;
2026S050488;09/04/2026;10:15:00;AVDA. ENTREVIAS, 2;2;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;;;442955,91;4471208,77;N;
2026S050488;09/04/2026;10:15:00;AVDA. ENTREVIAS, 2;2;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;;;442955,91;4471208,77;N;
2026S050502;09/04/2026;9:30:00;CALL. PORTICO DE LA GLORIA / METRO. RONDA DE LA COMUNICACION;2;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;;;443877,27;4485209,16;N;
2026S050502;09/04/2026;9:30:00;CALL. PORTICO DE LA GLORIA / METRO. RONDA DE LA COMUNICACION;2;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;;;443877,27;4485209,16;N;
2026S050504;09/04/2026;9:33:00;CALL. FORTUNATA Y JACINTA / CALL. JULIAN BESTEIRO;29;6;TETUÁN;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;1;Atención en urgencias sin posterior ingreso;441032,06;4478381,71;N;
